ITEM_ID	SENT_ID	SENTENCE	CONDITION	TARGET_WORD
166	661	Donald had to get a tendon reattached by a surgeon. There were some fatal complications during the procedure. The operation was a success [UNK] day.	IMPLAUS_NOCONN	success
166	662	[UNK] had a mole removed by a surgeon. It was an easy procedure. Even so, the operation was a success that day.	PLAUS_CONN	success
166	663	Donald had to get a tendon reattached by a surgeon. There were some fatal complications during the procedure. Even so, the operation was a success that [UNK]	IMPLAUS_CONN	success
167	664	The mayor was incredibly unpopular in the city. He received [UNK] complaining letters. He was surrounded by criticism at all times.	PLAUS_NOCONN	criticism
167	665	The politician was very popular in the city. He received [UNK] of complementary letters. He was surrounded by criticism at all times.	IMPLAUS_NOCONN	criticism
167	666	The mayor was incredibly unpopular in the city. He received many complaining letters. Even so, he [UNK] surrounded by criticism at all times.	PLAUS_CONN	criticism
167	667	The politician was [UNK] popular in the city. He received lots of complementary letters. Even so, he was surrounded by criticism at all times.	IMPLAUS_CONN	criticism
168	668	Dana had so [UNK] fun the first time she went skiing. She fell in love with the sport. These days she goes to the slopes as often as possible.	PLAUS_NOCONN	slopes
168	669	Dana fell the first time she went skiing. She vowed never [UNK] do it again. These days she goes to the slopes as often as possible.	IMPLAUS_NOCONN	slopes
168	670	Dana had so much fun the first time she went skiing. She fell in love with the sport. Even so, these days she goes to the slopes as often [UNK] possible.	PLAUS_CONN	slopes
168	671	Dana fell the first time she went [UNK] She vowed never to do it again. Even so, these days she goes to the slopes as often as possible.	IMPLAUS_CONN	slopes
169	672	Joan rarely cleans her place. She has two little kids at home. Her kitchen looks messy [UNK] the time.	PLAUS_NOCONN	messy
169	673	Joan cleans her house everyday. [UNK] also has cleaners coming regularly. Her kitchen looks messy all the time.	IMPLAUS_NOCONN	messy
169	674	Joan rarely cleans her [UNK] She has two little kids at home. Even so, her kitchen looks messy all the time.	PLAUS_CONN	messy
169	675	Joan cleans her house everyday. She also has cleaners coming regularly. Even so, her kitchen looks messy all the [UNK]	IMPLAUS_CONN	messy
170	676	The football team was playing in the Superbowl. They were [UNK] by several points in the final seconds. They lost that year.	PLAUS_NOCONN	lost
170	677	The [UNK] team was playing in the Superbowl. They were ahead by several points in the final seconds. They lost that year.	IMPLAUS_NOCONN	lost
170	678	The football team was playing in the Superbowl. They were behind by several points in the final seconds. Even so, they lost that [UNK]	PLAUS_CONN	lost
170	679	The football team was playing [UNK] the Superbowl. They were ahead by several points in the final seconds. Even so, they lost that year.	IMPLAUS_CONN	lost
171	680	The homeowner had just moved in. He saw some suspicious people outside his garage. He called [UNK] cops to come over.	PLAUS_NOCONN	cops
171	681	The homeowner had just moved in. Everyone had been [UNK] friendly to him so far. He called the cops to come over.	IMPLAUS_NOCONN	cops
171	682	The homeowner had just moved in. He [UNK] some suspicious people outside his garage. Even so, he called the cops to come over.	PLAUS_CONN	cops
171	683	The homeowner [UNK] just moved in. Everyone had been so friendly to him so far. Even so, he called the cops to come over.	IMPLAUS_CONN	cops
172	684	The roof had sprung a leak [UNK] the kitchen. The handyman came by and fixed it. The dripping stopped very soon.	PLAUS_NOCONN	stopped
172	685	The roof had sprung a [UNK] in the kitchen. The rain got heavier throughout the week. The dripping stopped very soon.	IMPLAUS_NOCONN	stopped
172	686	[UNK] roof had sprung a leak in the kitchen. The handyman came by and fixed it. Even so, the dripping stopped very soon.	PLAUS_CONN	stopped
172	687	The roof had sprung a leak in the kitchen. The rain got heavier throughout [UNK] week. Even so, the dripping stopped very soon.	IMPLAUS_CONN	stopped
173	688	Zachary's [UNK] invited him to a Superbowl party. Zachary wore a football helmet to the gathering. Everyone thought his outfit was appropriate for the occasion.	PLAUS_NOCONN	appropriate
173	689	Zachary's boss invited him [UNK] a fancy cocktail party. Zachary wore a football helmet to the gathering. Everyone thought his outfit was appropriate for the occasion.	IMPLAUS_NOCONN	appropriate
173	690	Zachary's friend invited him to a Superbowl party. Zachary wore a football helmet to the gathering. Even so, [UNK] thought his outfit was appropriate for the occasion.	PLAUS_CONN	appropriate
173	691	Zachary's boss invited him to a fancy cocktail party. Zachary wore a football helmet to [UNK] gathering. Even so, everyone thought his outfit was appropriate for the occasion.	IMPLAUS_CONN	appropriate
174	692	Bill is very social. [UNK] likes hanging out with lots of friends. He spent every weekend partying somewhere.	PLAUS_NOCONN	partying
174	693	Bill is anti-social. He always stays at home after work. He spent every weekend partying [UNK]	IMPLAUS_NOCONN	partying
174	694	Bill is very social. He likes hanging [UNK] with lots of friends. Even so, he spent every weekend partying somewhere.	PLAUS_CONN	partying
174	695	Bill is anti-social. He always stays at [UNK] after work. Even so, he spent every weekend partying somewhere.	IMPLAUS_CONN	partying
175	696	Joanne has three dogs. They are very [UNK] and troublesome. She always talks about how annoying they are.	PLAUS_NOCONN	annoying
175	697	Joanne has three dogs. They are [UNK] gentle and trouble-free. She always talks about how annoying they are.	IMPLAUS_NOCONN	annoying
175	698	Joanne has three dogs. They [UNK] very disobedient and troublesome. Even so, she always talks about how annoying they are.	PLAUS_CONN	annoying
175	699	Joanne has three dogs. They are very gentle [UNK] trouble-free. Even so, she always talks about how annoying they are.	IMPLAUS_CONN	annoying
176	700	Ellen had her wisdom teeth out at [UNK] dentist. Her mouth felt very sore afterwards. The doctor gave her some pain-killers to take.	PLAUS_NOCONN	pain-killers
176	701	[UNK] had her teeth cleaned at the dentist. Her mouth felt fine afterwards. The doctor gave her some pain-killers to take.	IMPLAUS_NOCONN	pain-killers
176	702	Ellen had her wisdom teeth out at the [UNK] Her mouth felt very sore afterwards. Even so, the doctor gave her some pain-killers to take.	PLAUS_CONN	pain-killers
176	703	Ellen had her teeth cleaned at [UNK] dentist. Her mouth felt fine afterwards. Even so, the doctor gave her some pain-killers to take.	IMPLAUS_CONN	pain-killers
177	704	Chris was going to see his girlfriend [UNK] Valentine's Day. He knew she loved flowers. He bought roses for her.	PLAUS_NOCONN	roses
177	705	Chris was going to see his girlfriend for Valentine's Day. He knew [UNK] was allergic to flowers. He bought roses for her.	IMPLAUS_NOCONN	roses
177	706	Chris was going to see his girlfriend for Valentine's Day. He knew she loved flowers. [UNK] so, he bought roses for her.	PLAUS_CONN	roses
177	707	Chris was going to [UNK] his girlfriend for Valentine's Day. He knew she was allergic to flowers. Even so, he bought roses for her.	IMPLAUS_CONN	roses
178	708	Bill was a painter. He enjoyed learning from other people's work. He spent most of his [UNK] in galleries and art museums.	PLAUS_NOCONN	galleries
178	709	Bill had no patience for art. His biggest [UNK] was sport. He spent most of his time in galleries and art museums.	IMPLAUS_NOCONN	galleries
178	710	Bill [UNK] a painter. He enjoyed learning from other people's work. Even so, he spent most of his time in galleries and art museums.	PLAUS_CONN	galleries
178	711	Bill had no patience for art. His biggest passion was sport. Even so, he spent most of his time in galleries [UNK] art museums.	IMPLAUS_CONN	galleries
179	712	Keith was [UNK] The doctor recommended more exercise. He started running almost every day.	PLAUS_NOCONN	running
179	713	[UNK] had a weak heart. The doctor told him to cut down on strenuous activity. He started running almost every day.	IMPLAUS_NOCONN	running
179	714	Keith [UNK] overweight. The doctor recommended more exercise. Even so, he started running almost every day.	PLAUS_CONN	running
179	715	Keith had a weak heart. The doctor told [UNK] to cut down on strenuous activity. Even so, he started running almost every day.	IMPLAUS_CONN	running
180	716	Sarah had gone for a hike [UNK] the desert. She forgot to put on moisturizing lotion. Her skin was dry afterwards.	PLAUS_NOCONN	dry
180	717	Sarah had gone for a hike in the desert. She put a [UNK] of moisturizing lotion on her face. Her skin was dry afterwards.	IMPLAUS_NOCONN	dry
180	718	Sarah had gone for a hike in the desert. She forgot to put on moisturizing lotion. Even so, her skin was dry [UNK]	PLAUS_CONN	dry
180	719	Sarah had gone for a hike [UNK] the desert. She put a lot of moisturizing lotion on her face. Even so, her skin was dry afterwards.	IMPLAUS_CONN	dry
